GENE,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,FDR_p_values
ENSG00000148288,0.874338406722232,0.851490844308093,0.11531819599732,38.2683452559969,1.11074429261408E-05,2,12.0638356298361,-16.1276712596723,-13.5714419412113,0.146281149608838,11,14,0.004850346688408
ENSG00000180739,0.872175041935163,0.848934140468829,0.245362740827843,37.5275908810409,1.2200738644128E-05,2,1.49324117325435,5.0135176534913,7.56974697195233,0.662231620452064,11,14,0.005139826213709
ENSG00000277196,0.871942168653385,0.848658926590364,0.287481725539512,37.4493451682241,1.23234919396787E-05,2,-0.724661289666094,9.44932257933219,12.0055518977932,0.90910316771093,11,14,0.005139826213709
ENSG00000185155,0.871099145463256,0.847662626456576,0.24791086139693,37.1684525852558,1.27763523570947E-05,2,1.34859931475367,5.30280137049266,7.85903068895369,0.676057747184248,11,14,0.005230023497288
ENSG00000008282,0.869439102292164,0.845700757254376,0.325186215566629,36.6259358395934,1.3707940207887E-05,2,-2.45000301046028,12.9000060209206,15.4562353393816,1.16320682274001,11,14,0.005357181805456
ENSG00000130733,0.86931264971372,0.845551313298033,0.093133204154791,36.5851749457913,1.37811207976604E-05,2,15.0551380428419,-22.1102760856838,-19.5540467672227,0.095411730877517,11,14,0.005357181805456
ENSG00000184530,0.869255945304044,0.845484298995688,0.951075151610966,36.5669223758601,1.38140403940727E-05,2,-17.4747343261856,42.9494686523712,45.5056979708322,9.94998338413003,11,14,0.005357181805456
ENSG00000204305,0.867967185820021,0.843961219605479,0.259453493260001,36.1563112295913,1.45797588311456E-05,2,0.711484261119343,6.57703147776131,9.13326079622235,0.740477266812991,11,14,0.005556647740732
ENSG00000114790,0.867006928473151,0.842826370013724,0.123042829820503,35.8555378250637,1.51725853726231E-05,2,11.156113773024,-14.3122275460479,-11.7559982275869,0.166534917672609,11,14,0.005684576265455
ENSG00000148308,0.86612568528408,0.841784900790277,0.126444126430106,35.5833102053292,1.57338474157529E-05,2,10.7743615264726,-13.5487230529451,-10.9924937344841,0.1758692881954,11,14,0.005796611618754
ENSG00000107281,0.864272830050208,0.839595162786609,0.259156765845894,35.0224687292496,1.69694343245793E-05,2,0.727504708759432,6.54499058248114,9.10121990094217,0.738784522120739,11,14,0.0061493335368
ENSG00000042980,0.863597588577985,0.838797150137619,0.248265085691463,34.8218677929643,1.74389874408875E-05,2,1.32860986949716,5.34278026100568,7.89900957946672,0.677991080507285,11,14,0.006217561570658
ENSG00000067182,0.861810747001535,0.836685428274542,0.118439442849599,34.3004901297289,1.87330494949252E-05,2,11.6899436505115,-15.3798873010231,-12.823657982562,0.154306917847758,11,14,0.006470219673208
ENSG00000070669,0.860230357184708,0.834817694854655,0.171206648168853,33.8504618686644,1.99420914845963E-05,2,6.5313706985835,-5.06274139716699,-2.50651207870596,0.322428880149346,11,14,0.0067818451118
ENSG00000183828,0.859576904778552,0.834045432920107,0.200657877667423,33.6673463067203,2.04602991217715E-05,2,4.30914984505535,-0.618299690110705,1.93792962835033,0.44289942256994,11,14,0.006852650183133
ENSG00000166509,0.85906707554444,0.833442907461611,0.429357260347928,33.5256572142182,2.08722155740434E-05,2,-6.34048202034019,20.6809640406804,23.2371933591414,2.02782422714826,11,14,0.006886273511406
ENSG00000125733,0.857721325226115,0.831852475267227,0.102272369084901,33.156530985693,2.19922144941936E-05,2,13.74461528486,-19.4892305697201,-16.933001251259,0.11505601226062,11,14,0.007070409747705
ENSG00000159842,0.857629911384413,0.831744440727034,0.092321825453666,33.1317101680714,2.20700417367868E-05,2,15.1776407791396,-22.3552815582792,-19.7990522398182,0.093756514006069,11,14,0.007070409747705
ENSG00000196549,0.856792129076328,0.830754334362934,0.870005993068851,32.9057102764376,2.27938604269879E-05,2,-16.2274325643343,40.4548651286687,43.0110944471297,8.32601470773289,11,14,0.007197975496265
ENSG00000068137,0.85333191556487,0.82666499112212,0.132530770644065,31.9996375058857,2.59923717298246E-05,2,10.1161609422325,-12.232321884465,-9.67609256600393,0.193208456842608,11,14,0.007738138724425
ENSG00000196569,0.852359102750728,0.82551530325086,0.138920180748543,31.7525506311031,2.69548374476694E-05,2,9.45697543297947,-10.9139508659589,-8.3577215474979,0.212286982811286,11,14,0.007738138724425
ENSG00000101972,0.848716661512292,0.821210599969072,0.043106423802311,30.8556228662079,3.08213068492086E-05,2,25.8401604166305,-43.680320833261,-41.1240915147999,0.020439801503269,11,14,0.008734679332074
ENSG00000182557,0.847476621935842,0.81974509865145,0.223512031766041,30.5600458094133,3.22366782538324E-05,2,2.79905539446605,2.4018892110679,4.95811852952894,0.54953391178602,11,14,0.009020149022797
ENSG00000279765,0.845941736153563,0.817931142726939,0.108680493855183,30.2007788006902,3.40617922751377E-05,2,12.8937962372247,-17.7875924744493,-15.2313631559883,0.129925947190672,11,14,0.00927423857251
ENSG00000156983,0.844984250764176,0.816799569084935,0.065550616859751,29.9802658898413,3.52425261294223E-05,2,19.9720521489716,-31.9441042979431,-29.3878749794821,0.047265717077632,11,14,0.00927423857251
ENSG00000111049,0.842643481486364,0.814033205392975,0.205052227097736,29.4524764016902,3.82706695909995E-05,2,4.00586285630313,-0.011725712606257,2.54450360585478,0.462510574215158,11,14,0.009940099831266
ENSG00000139219,0.842344600066339,0.813679981896582,0.283505598980708,29.3862138709763,3.86721821076171E-05,2,-0.529677375890808,9.05935475178162,11.6155840702427,0.884129671187513,11,14,0.009940099831266
ENSG00000148482,0.841206948324966,0.81233548438405,0.340598184647979,29.1362762223097,4.02321482281167E-05,2,-3.09827929828857,14.1965585965771,16.7527879150382,1.27607835724048,11,14,0.010174511891609
ENSG00000132470,0.840672598939383,0.811703980564725,0.141886300251953,29.0201136991339,4.09824196479882E-05,2,9.16120435676756,-10.3224087135351,-7.76617939507408,0.22144894419106,11,14,0.010174511891609
ENSG00000184302,0.840335129822171,0.811305153426202,0.367472240472883,28.9471516738421,4.14621240943645E-05,2,-4.16150007680086,16.3230001536017,18.8792294720628,1.48539432269976,11,14,0.010174511891609
ENSG00000168264,0.840039880680526,0.81095622262244,0.099712931340882,28.8835702511283,4.18855725915581E-05,2,14.0994336435735,-20.1988672871471,-17.642637968686,0.109369355442505,11,14,0.010174511891609
ENSG00000144579,0.836105594451743,0.806306611624787,0.070893752438437,28.0581924325084,4.78743302909568E-05,2,18.8750164745105,-29.7500329490209,-27.1938036305599,0.055285165482827,11,14,0.011379162054641
ENSG00000141570,0.835760792428412,0.805899118324486,0.236639567352633,27.9877407247759,4.84309095473295E-05,2,2.00003444925983,3.99993110148034,6.55616041994137,0.615981133205257,11,14,0.011388992080252
ENSG00000176387,0.835122767605856,0.805145088988739,0.170365546230368,27.8581533370969,4.94747705270876E-05,2,6.60031923205626,-5.20063846411252,-2.64440914565149,0.31926861276609,11,14,0.011392081276055
ENSG00000253368,0.833698955863664,0.80346240238433,0.311654324348857,27.5725524218058,5.18707309393038E-05,2,-1.85495610483144,11.7099122096629,14.2661415281239,1.06841259673877,11,14,0.011732616896342
ENSG00000164692,0.833614825464506,0.803362975548962,0.461427840294715,27.55582973576,5.20152208026004E-05,2,-7.34899071863051,22.697981437261,25.254210755722,2.3420721697895,11,14,0.011732616896342
ENSG00000116701,0.832108839311987,0.801583173732349,0.336311963870045,27.2593184623966,5.46579165813198E-05,2,-2.92097986488336,13.8419597297667,16.3981890482277,1.24416310746339,11,14,0.011962507386436
ENSG00000180448,0.83017553733035,0.799298362299504,0.218516909362631,26.886382465398,5.8210505442285E-05,2,3.11548123960168,1.76903752079664,4.32526683925767,0.525246036451359,11,14,0.01249265264856
ENSG00000108821,0.82886024520481,0.797743926151139,0.482609718855309,26.6374773884775,6.07337335424707E-05,2,-7.97734724267264,23.9546944853453,26.5109238038063,2.5620335480696,11,14,0.012657599197331
ENSG00000189186,0.828753814099059,0.797618143935252,0.080490033039868,26.6175036457836,6.09417597478318E-05,2,17.097701748347,-26.195403496694,-23.639174178233,0.07126509960635,11,14,0.012657599197331
ENSG00000120899,0.828622235880032,0.797462642403675,0.131160731367743,26.5928448812642,6.11997430576401E-05,2,10.2616394450598,-12.5232788901196,-9.96704957165857,0.189234511982134,11,14,0.012657599197331
ENSG00000133805,0.826478487541048,0.79492912163942,0.275568941528423,26.1963581175624,6.55304702458209E-05,2,-0.132160904181065,8.26432180836213,10.8205511268232,0.835320656886048,11,14,0.013168645861672
ENSG00000132965,0.825903026271743,0.794249031048423,0.408602691948165,26.0915887692843,6.67347012943222E-05,2,-5.64683694959322,19.2936738991864,21.8499032176475,1.83651775854016,11,14,0.013289824973973
ENSG00000163884,0.825435738792739,0.793696782209601,0.236427364286687,26.0070218953342,6.77258307637424E-05,2,2.01259437650822,3.97481124698357,6.5310405654446,0.61487688441905,11,14,0.013366781152076
ENSG00000143171,0.824048450106729,0.792057259217043,0.163155986512033,25.7586050156205,7.07395075255325E-05,2,7.2056748192648,-6.41134963852961,-3.85512032006858,0.292818635281862,11,14,0.013575928895498
ENSG00000166482,0.824040271326288,0.792047593385613,0.556424540280369,25.7571520850593,7.07575944862845E-05,2,-9.96987306497169,27.9397461299434,30.4959754484044,3.40569095928842,11,14,0.013575928895498
ENSG00000164509,0.823821792785109,0.791789391473311,0.273782516948058,25.7183901002662,7.12421511819821E-05,2,-0.041107965675245,8.08221593135049,10.6384452498115,0.82452553245055,11,14,0.013575928895498
ENSG00000140009,0.823073486144985,0.790905029080437,0.182732934088729,25.5863526339928,7.29224181383457E-05,2,5.61920889370364,-3.23841778740728,-0.682188468946245,0.367304577207433,11,14,0.013777350879899
ENSG00000181004,0.822797529176528,0.790578898117715,0.110234047340964,25.5379419341114,7.35501821295592E-05,2,12.6950875190774,-17.3901750381549,-14.8339457196938,0.133666997124868,11,14,0.013778193016728
ENSG00000141295,0.821932009676434,0.789556011435786,0.280221146351424,25.3870785254891,7.55478683817554E-05,2,-0.366538559054642,8.73307711810928,11.2893064365703,0.863762799487567,11,14,0.01380655257092
ENSG00000176049,0.821898287961363,0.789516158499793,0.20602600642873,25.3812303769818,7.56265899530127E-05,2,3.93953515990823,0.120929680183544,2.67715899864458,0.46691386857468,11,14,0.01380655257092
ENSG00000136153,0.818312986443595,0.785278983978794,0.120508666983203,24.7718388746729,8.43881322695638E-05,2,11.4474653813783,-14.8949307627566,-12.3387014442956,0.159745726998754,11,14,0.014798024154395
ENSG00000163659,0.817816528316889,0.784692260738142,0.108814601169512,24.689346756805,8.56641984246188E-05,2,12.8765314557974,-17.7530629115948,-15.1968335931338,0.130246791704481,11,14,0.014798024154395
ENSG00000149313,0.817226401988113,0.783994838713225,0.233820279213795,24.5918735519027,8.72015163642391E-05,2,2.16782988055249,3.66434023889502,6.22056955735605,0.601391152687785,11,14,0.014798024154395
ENSG00000162601,0.817220188564493,0.783987495576219,0.114181382054317,24.5908506076485,8.72178219891657E-05,2,12.2025332737198,-16.4050665474396,-13.8488372289785,0.143411268086174,11,14,0.014798024154395
ENSG00000197530,0.817038033412041,0.783772221305139,0.255301004525566,24.5608924497752,8.76969538215668E-05,2,0.937363213630309,6.12527357273938,8.68150289120041,0.716964632029396,11,14,0.014798024154395
ENSG00000242802,0.815666345231809,0.782151135273956,0.117324135422534,24.3371993270385,9.13745994964941E-05,2,11.8224019425946,-15.6448038851893,-13.0885745667283,0.151414480279095,11,14,0.015169709958045
ENSG00000178602,0.814924438442073,0.781274336340631,0.53040221427165,24.2175918511453,9.34157095490048E-05,2,-9.29932975156271,26.5986595031254,29.1548888215864,3.09459159794697,11,14,0.015169709958045
ENSG00000156804,0.814613491925392,0.780906854093645,0.267145419024698,24.167746898747,9.42821946052661E-05,2,0.302464729091651,7.3950705418167,9.95129986027773,0.785033423964698,11,14,0.015169709958045
ENSG00000198087,0.814495803380524,0.780767767631529,0.087394101757962,24.1489249312356,9.46118565285421E-05,2,15.9455797117193,-23.8911594234386,-21.3349301049776,0.08401501924289,11,14,0.015169709958045
ENSG00000163154,0.814427633007789,0.780687202645569,0.220617761936006,24.1380333405504,9.48032421398243E-05,2,2.98152615775612,2.03694768448776,4.5931770029488,0.535394165698173,11,14,0.015169709958045
ENSG00000092067,0.813825338820179,0.779975400423847,0.376510324225687,24.0421512527298,9.65079624982878E-05,2,-4.50166771964344,17.0033354392869,19.5595647577479,1.55936026673385,11,14,0.015177472049147
ENSG00000145246,0.813413941353368,0.779489203417617,0.171360651111324,23.9770147346123,9.76867250996091E-05,2,6.518783149542,-5.03756629908401,-2.48133698062297,0.323009200242267,11,14,0.0152067961854
ENSG00000188549,0.812898009683104,0.778879465989123,0.156340595845757,23.8957321922904,9.91816298061392E-05,2,7.80305176256761,-7.60610352513521,-5.04987420667418,0.268866201003471,11,14,0.015229061714546
ENSG00000255587,0.812252782584736,0.77811692487287,0.189641621848789,23.7947084687544,0.000101077455361,2,5.09966357513255,-2.1993271502651,0.356902168195933,0.39560339211183,11,14,0.015229061714546
ENSG00000158220,0.811587941626657,0.777331203740594,0.169392143134433,23.6913375793688,0.000103061822504,2,6.68053923034275,-5.3610784606855,-2.80484914222447,0.315630679712437,11,14,0.015229061714546
ENSG00000100644,0.811543720093832,0.777278941929074,0.141123349212842,23.6844877906878,0.000103194933813,2,9.23668828774795,-10.4733765754959,-7.91714725703487,0.219073796623548,11,14,0.015229061714546
ENSG00000102890,0.81115178278137,0.776815743287073,0.053085908756329,23.6239180385412,0.000104380864936,2,22.9248075416625,-37.849615083325,-35.293385764864,0.030999250793338,11,14,0.015280390857094
ENSG00000125731,0.810659828318138,0.776234342557799,0.160684620047052,23.5482466089729,0.000105885189001,2,7.41935896820662,-6.83871793641323,-4.2824886179522,0.284015018316322,11,14,0.015398632255661
ENSG00000132155,0.8101788149975,0.775665872269772,0.087948382723804,23.4746373668859,0.000107373161675,2,15.8570676846129,-23.7141353692259,-21.1579060507649,0.085084098261059,11,14,0.015451149355974
ENSG00000100307,0.810091756568625,0.775562985035648,0.263539635161054,23.4613547080565,0.00010764428866,2,0.492715992266964,7.01456801546607,9.57079733392711,0.763984532309033,11,14,0.015451149355974
ENSG00000137872,0.809228863778048,0.774543202646785,0.141595046847643,23.3303571961801,0.000110362026085,2,9.18997202798677,-10.3799440559735,-7.8237147375125,0.220540730209648,11,14,0.0156498718097
ENSG00000175215,0.809166665407106,0.774469695481125,0.123052170292022,23.3209605084624,0.000110560072641,2,11.1550510403291,-14.3101020806582,-11.7538727621972,0.166560202749344,11,14,0.0156498718097
ENSG00000152223,0.808287507827193,0.773430691068501,0.122896642107078,23.1887929819533,0.000113390656745,2,11.1727571219987,-14.3455142439975,-11.7892849255364,0.166139431053147,11,14,0.0156498718097
ENSG00000130948,0.808131233669023,0.773246003427027,0.212066826186146,23.1654264014623,0.000113899956275,2,3.53494863855601,0.930102722887986,3.48633204134902,0.494695726455315,11,14,0.0156498718097
ENSG00000167779,0.808086075999052,0.773192635271607,0.357296150824768,23.1586813782873,0.000114047473751,2,-3.76834104968825,15.5366820993765,18.0929114178375,1.40426593333615,11,14,0.0156498718097
ENSG00000006062,0.807962234953375,0.77304627767217,0.12968684683643,23.1402000078716,0.000114452830174,2,10.4198514030178,-12.8397028060356,-10.2834734875745,0.185005460666133,11,14,0.0156498718097
ENSG00000179218,0.807889160835531,0.772959917351083,0.27571410861541,23.129305998145,0.000114692568793,2,-0.139534028619661,8.27906805723932,10.8352973757004,0.836200966585493,11,14,0.0156498718097
ENSG00000152102,0.807521221749882,0.77252508024986,0.129560148525974,23.0745787146101,0.000115905939979,2,10.4335354689421,-12.8670709378842,-10.3108416194232,0.184644152946796,11,14,0.015718409835809
ENSG00000165238,0.807297170118314,0.772260291958007,0.415982142633046,23.0413556374696,0.000116649936911,2,-5.89742382307571,19.7948476461514,22.3510769646125,1.90345257288538,11,14,0.015722846679373
ENSG00000197324,0.807037121196067,0.771952961413534,0.091422515303955,23.00289150997,0.000117518363076,2,15.3146838312214,-22.6293676624428,-20.0731383439818,0.091938839349521,11,14,0.015743899489712
ENSG00000058668,0.806199570422349,0.770963128680957,0.16569834711778,22.8797100552673,0.000120351371715,2,6.98920354933256,-5.97840709866512,-3.42217778020409,0.302015364613209,11,14,0.01598450807361
ENSG00000105428,0.805924214195662,0.770637707685782,0.080122239566422,22.8394447030345,0.000121294872699,2,17.1618203557872,-26.3236407115744,-23.7674113931134,0.070615306004531,11,14,0.01598450807361
ENSG00000072609,0.805869314232959,0.770572825911678,0.078318365321513,22.8314303365726,0.000121483707594,2,17.4806190715817,-26.9612381431635,-24.4050088247024,0.067471429812973,11,14,0.01598450807361
ENSG00000142173,0.805129854178295,0.769698918574349,0.243850484237431,22.7239230478751,0.00012405069614,2,1.57979508723963,4.84040982552074,7.39663914398177,0.654093645291128,11,14,0.016035910164786
ENSG00000120053,0.804907397698094,0.769436015461384,0.210286653906778,22.6917404099656,0.000124831563359,2,3.65296617917972,0.694067641640553,3.25029696010159,0.486425244924399,11,14,0.01604303318639
ENSG00000140750,0.80450400756716,0.76895928167028,0.096519167868195,22.6335690392194,0.000126257802016,2,14.5551861672973,-21.1103723345945,-18.5541430161335,0.102475447425657,11,14,0.016132535916521
ENSG00000259900,0.803756051361557,0.768075333427295,0.409079463794087,22.5263418982316,0.000128937577293,2,-5.66316311386738,19.3263262277348,21.8825555461958,1.84080608467864,11,14,0.016380259460141
ENSG00000073614,0.802195649407015,0.766231222026472,0.032130838872978,22.3052529355997,0.000134678142166,2,29.9541408975907,-51.9082817951815,-49.3520524767204,0.011356298873494,11,14,0.016784087576465
ENSG00000171408,0.802068899205058,0.76608142633325,0.323871029148436,22.287447136456,0.000135153476074,2,-2.39326645846948,12.786532916939,15.3427622354,1.15381687873834,11,14,0.016784087576465
ENSG00000121053,0.801732146761461,0.765683446172636,0.373897600153895,22.2402509290443,0.000136423024436,2,-4.40417865103427,16.8083573020685,19.3645866205296,1.53779356940926,11,14,0.016847100308083
ENSG00000141428,0.800418530508459,0.764130990600906,0.274738589199924,22.0576686253084,0.00014146896876,2,-0.08991201325297,8.17982402650594,10.736053344967,0.830294216351208,11,14,0.016995497578441
ENSG00000100739,0.800151749998486,0.763815704543665,0.180329416277538,22.020881468606,0.000142512160176,2,5.80457507616132,-3.60915015232264,-1.05292083386161,0.357705682124972,11,14,0.017028277301055
ENSG00000076248,0.799529729404651,0.763080589296405,0.390994332336606,21.9354894801424,0.000144968909237,2,-5.03013406548242,18.0602681309648,20.6164974494259,1.68164224711283,11,14,0.017141207675345
ENSG00000165632,0.799519856570711,0.763068921401749,0.091123509263828,21.9341383935607,0.000145008180741,2,15.3605472052982,-22.7210944105964,-20.1648650921354,0.091338433346105,11,14,0.017141207675345
ENSG00000103319,0.799288062959952,0.762794983498125,0.200680194811725,21.9024558833419,0.000145932698232,2,4.30759285337192,-0.615185706743835,1.9410436117172,0.442997946486391,11,14,0.017158735608625
ENSG00000132522,0.798230977439404,0.761545700610205,0.10175998123944,21.7588920251533,0.000150210293848,2,13.8149320253694,-19.6298640507389,-17.0736347322779,0.113906031600363,11,14,0.017484556347822
ENSG00000171872,0.798131319907618,0.761427923527185,0.137309999131975,21.7454349901283,0.000150618801947,2,9.62019292043449,-11.240385840869,-8.68415652240794,0.207394394477853,11,14,0.017484556347822
ENSG00000070190,0.798019878084597,0.761296219554524,0.241051175566178,21.7304024170439,0.000151076691356,2,1.74143923086011,4.51712153827979,7.07335085674082,0.639162361660198,11,14,0.017484556347822
ENSG00000161031,0.797678706695245,0.760893017003471,0.523554936492477,21.6844841942335,0.000152485573944,2,-9.11741867942647,26.2348373588529,28.791066677314,3.01520748678206,11,14,0.017540212056867
ENSG00000177272,0.797040924200883,0.76013927405559,0.313557354779183,21.59905914946,0.000155148157116,2,-1.9401832661069,11.8803665322138,14.4365958506748,1.0815003620973,11,14,0.017540212056867
ENSG00000141527,0.796951366432034,0.76003343305604,0.238897961338381,21.5871066864826,0.00015552506506,2,1.8670575479641,4.2658849040718,6.82211422253284,0.627794595247978,11,14,0.017540212056867
ENSG00000179862,0.796102777299904,0.759030554990796,0.160455808821411,21.474374281153,0.000159133716782,2,7.43930885562707,-6.87861771125414,-4.3223883927931,0.283206732429866,11,14,0.017856095479487
ENSG00000140320,0.795702621353253,0.758557643417481,0.109069412764635,21.4215397497102,0.000160859001336,2,12.8437859239554,-17.6875718479108,-15.1313425294498,0.130857504809047,11,14,0.017934601328048
ENSG00000185761,0.795564965249872,0.758394958931667,0.184211129113369,21.4034121608481,0.00016145603548,2,5.5064132697067,-3.01282653941339,-0.456597220952357,0.373271140981447,11,14,0.017934601328048
ENSG00000163874,0.794382584941248,0.756997600385112,0.12687550575082,21.2487070510466,0.000166659249921,2,10.7266801345821,-13.4533602691643,-10.8971309507033,0.177071333554791,11,14,0.018328371738846
ENSG00000088926,0.79366886313257,0.756154110974856,0.415288207517552,21.156180368617,0.000169865914326,2,-5.87404973335415,19.7480994667083,22.3043287851693,1.89710724833455,11,14,0.018536717289138
ENSG00000149150,0.793285064847743,0.755700531183696,0.363542639596877,21.1066890423226,0.000171611032965,2,-4.01098346303496,16.0219669260699,18.578196244531,1.45379575885571,11,14,0.018536717289138
ENSG00000070019,0.793279241330682,0.755693648845352,0.128851459633008,21.1059395070144,0.000171637624837,2,10.5103251259281,-13.0206502518561,-10.4644209333951,0.182629685145125,11,14,0.018536717289138
ENSG00000242247,0.79322006512101,0.75562371332483,0.13464479365555,21.0983254285221,0.00017190803186,2,9.89460670008783,-11.7892134001757,-9.23298408171463,0.199421425044002,11,14,0.018536717289138
ENSG00000105397,0.792717501038925,0.755029773955093,0.140873594469898,21.0338368051652,0.000174218590913,2,9.26148690627051,-10.522973812541,-7.96674449407999,0.218299065807562,11,14,0.018604357256689
ENSG00000109956,0.791272064992738,0.753321531355054,0.207282175626064,20.8500906086607,0.000181006083329,2,3.85443438679438,0.291131226411242,2.84736054487228,0.472624903655018,11,14,0.018946028900749
ENSG00000116044,0.7910026567075,0.753003139745227,0.146907746552276,20.816123991598,0.000182294770596,2,8.6743014244428,-9.3486028488856,-6.79237353042457,0.237400745967747,11,14,0.018946028900749
ENSG00000179051,0.790974167708818,0.752969470928603,0.187805353071262,20.812537257779,0.000182431482559,2,5.23588385195612,-2.47176770391223,0.0844616145488,0.387979357064437,11,14,0.018946028900749
ENSG00000163141,0.790947257632405,0.752937668111024,0.240322235982561,20.8091502063574,0.000182560694678,2,1.78383942051002,4.43232115897997,6.988550477441,0.635302548184237,11,14,0.018946028900749
ENSG00000124608,0.7903118477239,0.752186729128246,0.096906642344663,20.7294266046947,0.000185633524518,2,14.4990959286599,-20.9981918573199,-18.4419625388589,0.10329987063568,11,14,0.019174902147028
ENSG00000142156,0.789743970266242,0.751515601223741,0.280424418929697,20.6585839272458,0.000188415456343,2,-0.376690485322363,8.75338097064473,11.3096102891058,0.865016402052642,11,14,0.019205226476888
ENSG00000112137,0.789681650449441,0.751441950531157,0.1456919053092,20.6508328291528,0.000188722815785,2,8.79065067684307,-9.58130135368615,-7.02507203522511,0.233487443998875,11,14,0.019205226476888
ENSG00000123500,0.789482893712386,0.751207056205547,1.05353922983137,20.6261428916173,0.000189705819757,2,-18.9071777437732,45.8143554875465,48.3705848060075,12.2093939967305,11,14,0.019205226476888
ENSG00000091409,0.789105417576314,0.750760948044734,0.163857845061756,20.5793802135255,0.000191584261468,2,7.14557928913644,-6.29115857827288,-3.73492925981184,0.295343327271106,11,14,0.019205226476888
ENSG00000108468,0.788966300990386,0.750596537534093,0.158954547878332,20.5621882941522,0.000192280375854,2,7.57091265325565,-7.14182530651131,-4.58559598805027,0.277932031203255,11,14,0.019205226476888
ENSG00000185022,0.788915080434419,0.750536004149768,0.200594067207629,20.5558642053594,0.000192537194943,2,4.31360264064207,-0.627205281284141,1.92902403717689,0.442617777787886,11,14,0.019205226476888
ENSG00000171777,0.788115507573452,0.749591054404988,0.210126656435755,20.4575391148865,0.00019658276899,2,3.66362219147695,0.6727556170461,3.22898493550713,0.485685329193567,11,14,0.019399384413047
ENSG00000182162,0.787244178905337,0.748561302342671,0.394008282123511,20.3512315747772,0.000201070326326,2,-5.13763817712801,18.275276354256,20.8315056727171,1.70766779020112,11,14,0.01958733763187
ENSG00000023445,0.787236104843156,0.748551760269184,0.078720495375769,20.3502505603478,0.000201112298203,2,17.4089192000986,-26.8178384001972,-24.2616090817362,0.06816608031427,11,14,0.01958733763187
ENSG00000101868,0.78693168649601,0.748191993131648,0.348328001947876,20.3133173795314,0.000202700012652,2,-3.41245514420955,14.8249102884191,17.3811396068801,1.33465636635099,11,14,0.019652121840624
ENSG00000179178,0.786518002430389,0.747703093781369,0.159226039435338,20.2632964962612,0.000204874033767,2,7.54702129801879,-7.09404259603758,-4.53781327757654,0.2788822479769,11,14,0.0197761594603
ENSG00000175305,0.786128389977604,0.747242642700805,0.600736870794856,20.2163631929646,0.000206938960615,2,-11.042629437023,30.085258874046,32.641488192507,3.96973266725636,11,14,0.019811921823157
ENSG00000106819,0.786109962064085,0.747220864257555,0.651091917479437,20.2141475735672,0.000207037047779,2,-12.1695427327675,32.339085465535,34.895314783996,4.66312753507755,11,14,0.019811921823157
ENSG00000100365,0.784727494906244,0.745587039434652,0.244043430735724,20.0490128551466,0.000214504844832,2,1.56872197878708,4.86255604242584,7.41878536088687,0.655129156937884,11,14,0.020224067569212
ENSG00000186918,0.78430251097664,0.745084785699666,0.253603619943902,19.9986742075813,0.000216844290578,2,1.03075388497159,5.93849223005682,8.49472154851785,0.707462756535161,11,14,0.020224067569212
ENSG00000069869,0.784278484829113,0.745056391161678,0.0988235067657,19.9958342733829,0.000216977170258,2,14.2248718500204,-20.4497437000407,-17.8935143815797,0.107426940384174,11,14,0.020224067569212
ENSG00000160233,0.783426741658621,0.744049785596552,0.623862568320973,19.8955638019283,0.000221731077753,2,-11.5714525759152,31.1429051518304,33.6991344702915,4.28124954567244,11,14,0.020507805329393
ENSG00000168385,0.782993272507459,0.743537503872452,0.349594957220319,19.8448363723611,0.000224182954103,2,-3.46328423090208,14.9265684618042,17.4827977802652,1.34438297525264,11,14,0.020524625874314
ENSG00000101115,0.782336264455709,0.742761039811293,0.478111320453609,19.7683341404882,0.000227941514985,2,-7.84624146837459,23.6924829367492,26.2487122552102,2.51449478220483,11,14,0.020718103533224
ENSG00000114279,0.782206292286073,0.742607436338086,0.366315365064945,19.7532548241673,0.000228691122466,2,-4.11735577943718,16.2347115588744,18.7909408773354,1.4760564135093,11,14,0.020718103533224
ENSG00000168071,0.781790821266097,0.74211642513266,0.238320562681379,19.7051725409178,0.00023110087042,2,1.90093546650971,4.19812906698059,6.75435838544162,0.624763596564459,11,14,0.020823759831006
ENSG00000141736,0.781197492616978,0.741415218547338,0.094916078499112,19.6368234568357,0.000234578184003,2,14.7896652010663,-21.5793304021325,-19.0231010836715,0.099099681534146,11,14,0.020863740252373
ENSG00000107104,0.780950579177302,0.741123411754994,0.100329175506452,19.6084891224241,0.000236037823144,2,14.0131773473837,-20.0263546947674,-17.4701253763063,0.11072537803585,11,14,0.020863740252373
ENSG00000132840,0.7808500147998,0.741004562945218,0.42898248364633,19.5969672435779,0.000236634439245,2,-6.32825638546189,20.6565127709238,23.2127420893848,2.02428568402911,11,14,0.020863740252373
ENSG00000155367,0.780639104609215,0.740755305447254,0.197550137469004,19.5728371171257,0.000237889709445,2,4.52767506043064,-1.05535012086128,1.50087919759975,0.429286624954245,11,14,0.020863740252373
ENSG00000137275,0.780022589466902,0.740026696642702,0.120518097504375,19.5025672484787,0.000241590287095,2,11.4463698408333,-14.8927396816665,-12.3365103632055,0.159770730086814,11,14,0.020863740252373
ENSG00000115756,0.779990370576737,0.739988619772507,0.159343444666877,19.4989057952499,0.000241784965496,2,7.53670220973194,-7.07340441946388,-4.51717510100285,0.279293666941368,11,14,0.020863740252373
